img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X,Y,lon,lat,is_banana
Flora Pluas RGB_6_3800_3800_7800_7800.png,1480.14306640625,774.268798828125,1783.905029296875,1095.2440185546875,0.4967514872550965,Flora Pluas RGB,6,3800,3800,7800,7800,1632.0240478515625,934.7564086914064,5280.14306640625,4574.268798828125,5583.905029296875,4895.244018554688,5432.024047851562,4734.756408691406,-79.54158964914522,-2.229544671548316,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,1.2217050790786743,2144.734619140625,191.42828369140625,2485.64208984375,0.4961030185222626,Flora Pluas RGB,6,3800,3800,7800,7800,96.32499438524246,2315.1883544921875,3801.221705079079,5944.734619140625,3991.4282836914062,6285.64208984375,3896.3249943852425,6115.188354492188,-79.54166071663414,-2.229619896139328,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,1862.120849609375,717.8568725585938,2128.56884765625,990.7364501953124,0.4953328669071198,Flora Pluas RGB,6,3800,3800,7800,7800,1995.3448486328125,854.2966613769531,5662.120849609375,4517.856872558594,5928.56884765625,4790.736450195313,5795.3448486328125,4654.296661376953,-79.54157283576183,-2.2295402870137475,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,696.2018432617188,1151.0885009765625,1014.9736938476562,1450.446044921875,0.4942105114459992,Flora Pluas RGB,6,3800,3800,7800,7800,855.5877685546875,1300.7672729492188,4496.201843261719,4951.088500976562,4814.973693847656,5250.446044921875,4655.587768554688,5100.767272949219,-79.54162558025851,-2.2295646167673846,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,1661.0338134765625,2623.463623046875,1984.5068359375,2930.449462890625,0.4905058741569519,Flora Pluas RGB,6,3800,3800,7800,7800,1822.7703247070312,2776.95654296875,5461.033813476562,6423.463623046875,5784.5068359375,6730.449462890625,5622.770324707031,6576.95654296875,-79.54158082198676,-2.2296450595117245,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,233.4966278076172,2857.57421875,512.5037841796875,3129.40771484375,0.4874047338962555,Flora Pluas RGB,6,3800,3800,7800,7800,373.00020599365234,2993.490966796875,4033.496627807617,6657.57421875,4312.503784179688,6929.40771484375,4173.000205993651,6793.490966796875,-79.54164791294548,-2.2296568592339217,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,1324.041259765625,1407.9998779296875,1588.7535400390625,1692.3486328125,0.485144704580307,Flora Pluas RGB,6,3800,3800,7800,7800,1456.3973999023438,1550.1742553710938,5124.041259765625,5207.999877929688,5388.753540039063,5492.3486328125,5256.397399902344,5350.174255371094,-79.54159777661319,-2.229578207830896,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,1719.6278076171875,3067.211669921875,2014.700927734375,3362.215576171875,0.4788432121276856,Flora Pluas RGB,6,3800,3800,7800,7800,1867.1643676757808,3214.713623046875,5519.627807617188,6867.211669921875,5814.700927734375,7162.215576171875,5667.164367675781,7014.713623046875,-79.54157876756527,-2.2296689144343897,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,515.1963500976561,1433.54248046875,801.57373046875,1741.0150146484375,0.4626014232635498,Flora Pluas RGB,6,3800,3800,7800,7800,658.3850402832031,1587.2787475585938,4315.196350097656,5233.54248046875,4601.57373046875,5541.0150146484375,4458.385040283203,5387.278747558594,-79.54163470620195,-2.229580229785153,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,852.2546997070312,2402.701171875,1156.5509033203125,2733.8798828125,0.4578748643398285,Flora Pluas RGB,6,3800,3800,7800,7800,1004.402801513672,2568.29052734375,4652.254699707031,6202.701171875,4956.550903320313,6533.8798828125,4804.402801513672,6368.29052734375,-79.54161869355067,-2.22963368856676,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2296.96630859375,3488.92431640625,2626.031982421875,3836.818115234375,0.455596923828125,Flora Pluas RGB,6,3800,3800,7800,7800,2461.4991455078125,3662.871215820313,6096.96630859375,7288.92431640625,6426.031982421875,7636.818115234375,6261.4991455078125,7462.871215820312,-79.54155126355649,-2.229693336117565,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,3773.00830078125,275.9285888671875,4000.0,690.43115234375,0.4502184689044952,Flora Pluas RGB,6,3800,3800,7800,7800,3886.504150390625,483.1798706054688,7573.00830078125,4075.928588867188,7800.0,4490.43115234375,7686.504150390625,4283.179870605469,-79.54148531865202,-2.229520063554787,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2335.26953125,654.1046752929688,2608.063232421875,894.6041870117188,0.4459715485572815,Flora Pluas RGB,6,3800,3800,7800,7800,2471.666381835937,774.3544311523438,6135.26953125,4454.104675292969,6408.063232421875,4694.604187011719,6271.6663818359375,4574.354431152344,-79.54155079304766,-2.229535930680506,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,3167.608642578125,426.6094665527344,3465.68505859375,755.7508544921875,0.443992018699646,Flora Pluas RGB,6,3800,3800,7800,7800,3316.646850585937,591.1801605224608,6967.608642578125,4226.6094665527335,7265.68505859375,4555.750854492188,7116.6468505859375,4391.180160522461,-79.5415116899174,-2.2295259488703683,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,662.6659545898438,834.6035766601562,993.802490234375,1142.5635986328125,0.4410166144371033,Flora Pluas RGB,6,3800,3800,7800,7800,828.2342224121094,988.5835876464844,4462.665954589844,4634.603576660156,4793.802490234375,4942.563598632813,4628.2342224121085,4788.583587646484,-79.54162684609757,-2.22954760478058,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2.604278802871704,1067.423095703125,178.10012817382812,1394.341552734375,0.4382149577140808,Flora Pluas RGB,6,3800,3800,7800,7800,90.35220348834991,1230.88232421875,3802.604278802872,4867.423095703125,3978.100128173828,5194.341552734375,3890.3522034883504,5030.88232421875,-79.54166099303677,-2.2295608084907785,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,393.9433288574219,1886.458251953125,672.604736328125,2149.223388671875,0.4364102184772492,Flora Pluas RGB,6,3800,3800,7800,7800,533.2740325927733,2017.8408203125,4193.943328857422,5686.458251953125,4472.604736328125,5949.223388671875,4333.2740325927725,5817.8408203125,-79.54164049595948,-2.2296036926265685,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,3155.115234375,2901.47314453125,3468.7021484375,3209.3681640625,0.4304837882518768,Flora Pluas RGB,6,3800,3800,7800,7800,3311.90869140625,3055.420654296875,6955.115234375,6701.47314453125,7268.7021484375,7009.3681640625,7111.90869140625,6855.420654296875,-79.54151190918503,-2.229660234000369,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2925.22314453125,3478.12060546875,3212.7548828125,3793.514404296875,0.4304702281951904,Flora Pluas RGB,6,3800,3800,7800,7800,3068.989013671875,3635.817504882813,6725.22314453125,7278.12060546875,7012.7548828125,7593.514404296875,6868.989013671875,7435.8175048828125,-79.54152315077009,-2.2296918618657218,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,811.3609008789062,3590.84619140625,1055.8287353515625,3844.218017578125,0.4303769171237945,Flora Pluas RGB,6,3800,3800,7800,7800,933.5948181152344,3717.532104492188,4611.360900878906,7390.84619140625,4855.828735351562,7644.218017578125,4733.5948181152335,7517.5321044921875,-79.54162197032912,-2.229696314781604,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,3297.39111328125,1221.5723876953125,3536.73486328125,1470.7073974609375,0.4171475470066071,Flora Pluas RGB,6,3800,3800,7800,7800,3417.06298828125,1346.139892578125,7097.39111328125,5021.572387695313,7336.73486328125,5270.707397460938,7217.06298828125,5146.139892578125,-79.54150704296349,-2.2295670892809807,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2137.354736328125,1461.7763671875,2394.998046875,1750.0023193359375,0.4156205356121063,Flora Pluas RGB,6,3800,3800,7800,7800,2266.1763916015625,1605.8893432617188,5937.354736328125,5261.7763671875,6194.998046875,5550.0023193359375,6066.1763916015625,5405.889343261719,-79.54156030250041,-2.2295812439419573,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,1422.1612548828125,2455.968505859375,1667.2210693359375,2711.201171875,0.4108794331550598,Flora Pluas RGB,6,3800,3800,7800,7800,1544.691162109375,2583.5848388671875,5222.161254882813,6255.968505859375,5467.221069335938,6511.201171875,5344.691162109375,6383.584838867188,-79.54159369064598,-2.2296345220075766,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2.350499629974365,3649.908203125,172.7371368408203,3986.338134765625,0.4090657830238342,Flora Pluas RGB,6,3800,3800,7800,7800,87.54381823539734,3818.123168945313,3802.3504996299744,7449.908203125,3972.73713684082,7786.338134765625,3887.543818235397,7618.123168945312,-79.54166112300031,-2.2297017963424337,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,3179.373046875,2602.135498046875,3476.859375,2920.82666015625,0.4069010019302368,Flora Pluas RGB,6,3800,3800,7800,7800,3328.1162109375,2761.4810791015625,6979.373046875,6402.135498046875,7276.859375,6720.82666015625,7128.1162109375,6561.4810791015625,-79.54151115915025,-2.22964421619928,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,3304.616943359375,1742.2388916015625,3597.0498046875,2051.493896484375,0.3932794332504273,Flora Pluas RGB,6,3800,3800,7800,7800,3450.833374023437,1896.8663940429688,7104.616943359375,5542.2388916015625,7397.0498046875,5851.493896484375,7250.833374023437,5696.866394042969,-79.5415054801726,-2.2295971003046744,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2944.713623046875,3816.322265625,3269.41748046875,3992.668212890625,0.392700582742691,Flora Pluas RGB,6,3800,3800,7800,7800,3107.0655517578125,3904.495239257813,6744.713623046875,7616.322265625,7069.41748046875,7792.668212890625,6907.0655517578125,7704.495239257812,-79.54152138870352,-2.2297065030602723,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2731.504150390625,2439.228515625,2973.835693359375,2710.02197265625,0.3712596297264099,Flora Pluas RGB,6,3800,3800,7800,7800,2852.669921875,2574.625244140625,6531.504150390625,6239.228515625,6773.835693359375,6510.02197265625,6652.669921875,6374.625244140625,-79.54153316136077,-2.229634033767754,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,3814.0751953125,1905.3759765625,3993.93408203125,2228.81787109375,0.3591528534889221,Flora Pluas RGB,6,3800,3800,7800,7800,3904.004638671875,2067.096923828125,7614.0751953125,5705.3759765625,7793.93408203125,6028.81787109375,7704.004638671875,5867.096923828125,-79.54148450878255,-2.229606376764857,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,861.1791381835938,3824.669677734375,1198.0821533203125,3993.6259765625,0.34804368019104,Flora Pluas RGB,6,3800,3800,7800,7800,1029.6306457519534,3909.1478271484375,4661.179138183594,7624.669677734375,4998.082153320313,7793.6259765625,4829.630645751953,7709.147827148437,-79.54161752608266,-2.229706756596148,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,3386.789794921875,2439.35791015625,3659.603271484375,2735.368408203125,0.3433997929096222,Flora Pluas RGB,6,3800,3800,7800,7800,3523.196533203125,2587.3631591796875,7186.789794921875,6239.35791015625,7459.603271484375,6535.368408203125,7323.196533203125,6387.363159179688,-79.54150213142532,-2.229634727901537,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,5.499479293823242,1355.8177490234375,261.595458984375,1653.5540771484375,0.3425392508506775,Flora Pluas RGB,6,3800,3800,7800,7800,133.54746913909912,1504.6859130859375,3805.4994792938232,5155.817749023438,4061.595458984375,5453.554077148438,3933.547469139099,5304.685913085938,-79.54165899409104,-2.2295757290111653,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,1366.033935546875,193.8721618652344,1551.770263671875,400.4334106445313,0.3400147557258606,Flora Pluas RGB,6,3800,3800,7800,7800,1458.902099609375,297.1527862548828,5166.033935546875,3993.872161865234,5351.770263671875,4200.433410644531,5258.902099609375,4097.152786254883,-79.5415976607033,-2.229509926284797,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2107.74755859375,1793.3966064453125,2400.766357421875,2172.140869140625,0.3378552794456482,Flora Pluas RGB,6,3800,3800,7800,7800,2254.2569580078125,1982.7687377929688,5907.74755859375,5593.3966064453125,6200.766357421875,5972.140869140625,6054.2569580078125,5782.768737792969,-79.54156085409561,-2.229601781425461,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,1626.438232421875,594.740234375,1873.64892578125,832.0263671875,0.3299663364887237,Flora Pluas RGB,6,3800,3800,7800,7800,1750.0435791015625,713.38330078125,5426.438232421875,4394.740234375,5673.64892578125,4632.0263671875,5550.0435791015625,4513.38330078125,-79.54158418755969,-2.229532608149208,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2219.622802734375,2678.2412109375,2454.140380859375,2934.479248046875,0.3231134414672852,Flora Pluas RGB,6,3800,3800,7800,7800,2336.881591796875,2806.3602294921875,6019.622802734375,6478.2412109375,6254.140380859375,6734.479248046875,6136.881591796875,6606.360229492188,-79.54155703047844,-2.229646661822001,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2171.240234375,2192.7587890625,2400.64306640625,2447.115966796875,0.3165782988071441,Flora Pluas RGB,6,3800,3800,7800,7800,2285.941650390625,2319.9373779296875,5971.240234375,5992.7587890625,6200.64306640625,6247.115966796875,6085.941650390625,6119.937377929688,-79.54155938782426,-2.2296201549303145,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,3166.45361328125,1912.0494384765625,3384.446044921875,2143.7080078125,0.3053534030914306,Flora Pluas RGB,6,3800,3800,7800,7800,3275.4498291015625,2027.8787231445312,6966.45361328125,5712.0494384765625,7184.446044921875,5943.7080078125,7075.4498291015625,5827.878723144531,-79.54151359639047,-2.229604239627192,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,1088.8155517578125,219.6850891113281,1367.392578125,460.5254821777344,0.3043957948684692,Flora Pluas RGB,6,3800,3800,7800,7800,1228.1040649414062,340.10528564453125,4888.815551757813,4019.685089111328,5167.392578125,4260.5254821777335,5028.104064941406,4140.105285644531,-79.5416083413355,-2.229512266917532,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,3796.830322265625,3823.236572265625,3994.42919921875,3994.876953125,0.2996282577514648,Flora Pluas RGB,6,3800,3800,7800,7800,3895.629760742188,3909.056762695313,7596.830322265625,7623.236572265625,7794.42919921875,7794.876953125,7695.6297607421875,7709.056762695312,-79.54148489634646,-2.229706751633725,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,282.1494140625,3273.532470703125,566.2106323242188,3549.5458984375,0.2923908233642578,Flora Pluas RGB,6,3800,3800,7800,7800,424.1800231933594,3411.5391845703125,4082.1494140625,7073.532470703125,4366.210632324219,7349.5458984375,4224.180023193359,7211.539184570312,-79.54164554449895,-2.2296796401513737,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2947.6552734375,889.877685546875,3220.1298828125,1182.14599609375,0.2775168418884277,Flora Pluas RGB,6,3800,3800,7800,7800,3083.892578125,1036.0118408203125,6747.6552734375,4689.877685546875,7020.1298828125,4982.14599609375,6883.892578125,4836.011840820313,-79.54152246107837,-2.229550189312876,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,520.7161254882811,841.4550170898438,713.5342407226562,1047.0194091796875,0.2721759676933289,Flora Pluas RGB,6,3800,3800,7800,7800,617.1251831054688,944.2372131347656,4320.716125488281,4641.455017089844,4513.534240722656,4847.019409179688,4417.125183105469,4744.237213134767,-79.54163661558286,-2.2295451881906887,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,966.0776977539062,2157.638427734375,1209.878662109375,2424.93701171875,0.2695509791374206,Flora Pluas RGB,6,3800,3800,7800,7800,1087.9781799316406,2291.2877197265625,4766.077697753906,5957.638427734375,5009.878662109375,6224.93701171875,4887.9781799316415,6091.2877197265625,-79.54161482593595,-2.2296185937096933,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2544.290771484375,3395.55322265625,2800.2353515625,3660.9130859375,0.2622128427028656,Flora Pluas RGB,6,3800,3800,7800,7800,2672.263061523437,3528.233154296875,6344.290771484375,7195.55322265625,6600.2353515625,7460.9130859375,6472.2630615234375,7328.233154296875,-79.54154151004246,-2.229685999216138,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,418.6056213378906,3531.307861328125,655.7943725585938,3788.559814453125,0.2594881355762481,Flora Pluas RGB,6,3800,3800,7800,7800,537.1999969482422,3659.933837890625,4218.605621337892,7331.307861328125,4455.794372558594,7588.559814453125,4337.199996948242,7459.933837890625,-79.54164031427776,-2.229693176049512,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,3471.90087890625,3435.505126953125,3694.504150390625,3652.70263671875,0.2419659495353699,Flora Pluas RGB,6,3800,3800,7800,7800,3583.202514648437,3544.103881835937,7271.90087890625,7235.505126953125,7494.504150390625,7452.70263671875,7383.202514648437,7344.1038818359375,-79.5414993545307,-2.229686864067891,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,2989.8935546875,1436.2451171875,3216.38525390625,1660.822021484375,0.220138669013977,Flora Pluas RGB,6,3800,3800,7800,7800,3103.139404296875,1548.5335693359375,6789.8935546875,5236.2451171875,7016.38525390625,5460.822021484375,6903.139404296875,5348.533569335938,-79.54152157039371,-2.2295781184241448,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,1485.21142578125,26.050180435180664,1696.902587890625,245.8936920166016,0.2086126804351806,Flora Pluas RGB,6,3800,3800,7800,7800,1591.0570068359375,135.97193622589108,5285.21142578125,3826.050180435181,5496.902587890625,4045.8936920166016,5391.057006835938,3935.971936225891,-79.54159154497547,-2.229501142973487,True
Flora Pluas RGB_6_3800_3800_7800_7800.png,1723.1068115234375,914.7847900390624,1980.316162109375,1171.1859130859375,0.2070087492465973,Flora Pluas RGB,6,3800,3800,7800,7800,1851.7114868164065,1042.9853515625,5523.1068115234375,4714.784790039063,5780.316162109375,4971.185913085938,5651.711486816406,4842.9853515625,-79.54157948267766,-2.229550569323999,True
