,name,group,lat,lon,diameter,updated_diameter,height,year,plot_id,site,x,y,AGB,carbon,Xmin,Ymin,Xmax,Ymax,score,label
816,Musacea,banana,-2.18092372,-79.57621156,8.435192258719999,8.435192258719999,0.0,2016.0,P8,Nestor Macias RGB,7191.473435973588,3702.66841443036,2.8164599127038144,1.0984193659544876,6423,975,6534,1098,1,TreeLabel.BANANA
817,Musacea,banana,-2.18113219,-79.57603551,9.32645785587,9.32645785587,0.0,2016.0,P8,Nestor Macias RGB,9054.615919522272,5862.555878695113,3.488332659594416,1.3604497372418225,9521,4872,9753,5122,1,TreeLabel.BANANA
818,Musacea,banana,-2.18134782,-79.57597978,13.209829386300001,13.209829386300001,0.0,2016.0,P8,Nestor Macias RGB,9644.408197870633,8096.625691710994,7.322043568051269,2.8555969915399952,11675,9649,11775,9775,1,TreeLabel.BANANA
819,Otra variedad,other,-2.18118308,-79.57619344,5.411255411259999,5.411255411259999,0.0,2016.0,P8,Nestor Macias RGB,7383.237944997937,6389.810030640239,6.2534765787906625,2.438855865728358,7208,6190,7335,6299,0,TreeLabel.NOT_BANANA
820,Musacea,banana,-2.1810357999999996,-79.5763353,8.40336134454,8.40336134454,0.0,2016.0,P8,Nestor Macias RGB,5881.929267327248,4863.891549629314,2.793870209840724,1.0896093818378825,4858,2046,5285,2339,1,TreeLabel.BANANA
821,Musacea,banana,-2.18114125,-79.57627487,13.1461675579,13.1461675579,0.0,2016.0,P8,Nestor Macias RGB,6521.4617879675525,5956.42348758967,7.2470869627635475,2.826363915477783,5765,4797,5951,4955,1,TreeLabel.BANANA
822,Musacea,banana,-2.18132863,-79.57609931,13.1461675579,13.1461675579,0.0,2016.0,P8,Nestor Macias RGB,8379.418586618507,7897.804564260511,7.2470869627635475,2.826363915477783,8975,9020,9051,9096,1,TreeLabel.BANANA
823,Musacea,banana,-2.18133644,-79.57619761,13.209829386300001,13.209829386300001,0.0,2016.0,P8,Nestor Macias RGB,7339.106708700165,7978.721344113825,7.322043568051269,2.8555969915399952,7446,8373,7702,8660,1,TreeLabel.BANANA
824,Musacea,banana,-2.18113789,-79.57639568,15.6289788643,15.6289788643,0.0,2016.0,P8,Nestor Macias RGB,5242.9258980198965,5921.611659125403,10.47595057899263,4.085620725807127,3650,3993,4007,4228,1,TreeLabel.BANANA
825,Musacea,banana,-2.18108879,-79.57643816,10.504201680700001,10.504201680700001,0.0,2016.0,P8,Nestor Macias RGB,4793.358771180096,5412.903094365758,4.493911905548441,1.7526256431638922,3181,3171,3609,3468,1,TreeLabel.BANANA
826,Musacea,banana,-2.18134215,-79.57626737,14.005602240899998,14.005602240899998,0.0,2016.0,P8,Nestor Macias RGB,6600.834515281952,8037.8807311758155,8.293618678699097,3.234511284692648,6398,8490,6608,8795,1,TreeLabel.BANANA
827,Musacea,banana,-2.18144027,-79.57615232,14.546727782,14.546727782,0.0,2016.0,P8,Nestor Macias RGB,7818.412150648543,9054.469007636873,8.991069792742698,3.5065172191696523,8240,10158,8513,10471,1,TreeLabel.BANANA
828,Otra variedad,other,-2.18151395,-79.57626671,4.96562261268,4.96562261268,0.0,2016.0,P8,Nestor Macias RGB,6607.819315253134,9817.842674671454,5.165942376590215,2.014717526870184,6013,11871,6278,12113,0,TreeLabel.NOT_BANANA
829,Musacea,banana,-2.18137571,-79.57644043,13.368983957200001,13.368983957200001,0.0,2016.0,P8,Nestor Macias RGB,4769.335292302201,8385.584589291677,7.511226378917903,2.9293782877779817,1962,9158,2278,9319,1,TreeLabel.BANANA
830,Musacea,banana,-2.18150085,-79.57634052,8.0850522027,8.0850522027,0.0,2016.0,P8,Nestor Macias RGB,5826.685849127256,9682.117986315332,2.573271909278761,1.0035760446187167,5233,11235,5593,11541,1,TreeLabel.BANANA
831,Cacao,cacao,-2.18140506,-79.57647997,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,4350.882274547987,8689.670055188595,5.444228267440376,2.1232490243017463,1470,9224,1865,9605,0,TreeLabel.NOT_BANANA
832,Variedad bifurcada,other,-2.18148186,-79.57639917,15.095372678,15.095372678,0.0,2016.0,P8,Nestor Macias RGB,5205.991122316725,9485.368991512738,61.17441924549304,23.85802350574228,4599,11303,4702,11378,0,TreeLabel.NOT_BANANA
833,Cacao,cacao,-2.18154119,-79.57633637,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,5870.605424801613,10100.067141149952,5.444228267440376,2.1232490243017463,5048,11787,5271,11968,0,TreeLabel.NOT_BANANA
834,Cacao,cacao,-2.1814255,-79.57625268,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,6756.299230322983,8901.442011680323,5.444228267440376,2.1232490243017463,6888,10181,7123,10301,0,TreeLabel.NOT_BANANA
835,Cacao,cacao,-2.18130036,-79.57637684,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,5442.310188885679,7604.908614652066,5.444228267440376,2.1232490243017463,4319,7394,4586,7719,1,TreeLabel.BANANA
836,Guaba,fruit,-2.18122,-79.5765062,6.366182836769999,6.366182836769999,0.0,2016.0,P8,Nestor Macias RGB,4073.289389871797,6772.325717220368,10.285865557740161,4.011487567518662,2024,5318,2362,5609,0,TreeLabel.NOT_BANANA
837,Cacao,cacao,-2.18119215,-79.5764301,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,4878.657995348592,6483.781246171104,5.444228267440376,2.1232490243017463,2981,5279,3387,5571,0,TreeLabel.NOT_BANANA
838,Variedad bifurcada,other,-2.18139415,-79.57623354,5.86933056869,5.86933056869,0.0,2016.0,P8,Nestor Macias RGB,6958.858430088838,8576.63521931373,7.4915622346871675,2.921709271527995,7024,9351,7663,9998,0,TreeLabel.NOT_BANANA
839,Cacao,cacao,-2.18143456,-79.57600615,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,9365.33368898092,8995.309620574879,5.444228267440376,2.1232490243017463,10976,10304,11073,10412,1,TreeLabel.BANANA
840,Cacao,cacao,-2.1812489,-79.57609745,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,8399.103022941947,7071.748884662989,5.444228267440376,2.1232490243017463,8789,7193,8948,7405,0,TreeLabel.NOT_BANANA
841,Guaba,fruit,-2.1811178,-79.57637639,16.8703845174,16.8703845174,0.0,2016.0,P8,Nestor Macias RGB,5447.072552536574,5713.465934766328,134.77518937330862,52.562323855590364,3900,3925,4252,4225,1,TreeLabel.BANANA
842,Cacao,cacao,-2.18134048,-79.57599688,5.2206580936,5.2206580936,1.5,2016.0,P8,Nestor Macias RGB,9463.438379738183,8020.578423575388,3.1853923499869623,1.2423030164949151,11123,9346,11212,9411,1,TreeLabel.BANANA
843,Cacao,cacao,-2.18130165,-79.57605179999999,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,8882.218355961433,7618.273870224729,5.444228267440376,2.1232490243017463,9160,7828,9703,8326,0,TreeLabel.NOT_BANANA
844,Cacao,cacao,-2.18119575,-79.57601206,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,9302.787979949815,6521.0796338100745,5.444228267440376,2.1232490243017463,9831,5784,10151,6023,0,TreeLabel.NOT_BANANA
845,Cacao,cacao,-2.18112103,-79.57620361,5.809817661109999,5.809817661109999,1.95,2016.0,P8,Nestor Macias RGB,7275.608526938882,5746.930877009239,3.9364857995905984,1.5352294618403337,6934,4361,7247,4639,0,TreeLabel.NOT_BANANA
846,Cacao,cacao,-2.18106194,-79.57631509,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,6095.81230961874,5134.719286551332,5.444228267440376,2.1232490243017463,5235,3614,5508,3760,0,TreeLabel.NOT_BANANA
847,Cacao,cacao,-2.18124606,-79.57591631,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,10316.11313071361,7042.324601079548,5.444228267440376,2.1232490243017463,12386,7243,12635,7603,1,TreeLabel.BANANA
848,Cacao,cacao,-2.1812109,-79.57593456,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,10122.972827862644,6678.043681794392,5.444228267440376,2.1232490243017463,11953,6730,12227,7108,1,TreeLabel.BANANA
849,Cacao,cacao,-2.18111872,-79.57602736,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,9140.867616420946,5722.997744942931,5.444228267440376,2.1232490243017463,10006,4231,10256,4506,1,TreeLabel.BANANA
850,Cacao,cacao,-2.18098051,-79.57611641,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,8198.44876863645,4291.0504794536655,5.444228267440376,2.1232490243017463,9004,1450,9140,1631,0,TreeLabel.NOT_BANANA
851,Cacao,cacao,-2.18096667,-79.57619241,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,7394.138466126346,4147.658900305421,5.444228267440376,2.1232490243017463,6843,1569,7057,1743,1,TreeLabel.BANANA
852,Cacao,cacao,-2.1810484,-79.57591165,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,10365.430051909112,4994.435906368017,5.444228267440376,2.1232490243017463,11890,2044,12118,2319,1,TreeLabel.BANANA
853,Musacea,banana,-2.18114776,-79.57584251,12.0957473899,12.0957473899,0.0,2016.0,P8,Nestor Macias RGB,11097.140766452581,6023.871405238615,6.069164704757945,2.3669742348555993,13634,4620,13894,4883,1,TreeLabel.BANANA
854,Musacea,banana,-2.18091714,-79.57609112,17.1886936593,17.1886936593,0.0,2016.0,P8,Nestor Macias RGB,8466.093604764017,3634.495250354887,12.82887492911097,5.003261222353278,8989,468,9290,807,1,TreeLabel.BANANA
855,Musacea,banana,-2.18086564,-79.57614045,11.459129106199999,11.459129106199999,0.0,2016.0,P8,Nestor Macias RGB,7944.032720344489,3100.9210938343927,5.408965225567181,2.1094964379712007,8614,172,8815,439,1,TreeLabel.BANANA
856,Musacea,banana,-2.1811966,-79.57583355,16.5520753756,16.5520753756,0.0,2016.0,P8,Nestor Macias RGB,11191.964717922869,6529.886197555546,11.837963175228046,4.6168056383389375,13538,6400,13789,6610,1,TreeLabel.BANANA
857,Musacea,banana,-2.1810568,-79.57613145,10.1858925388,10.1858925388,0.0,2016.0,P8,Nestor Macias RGB,8039.279992911213,5081.465477528685,4.208809960061155,1.6414358844238504,8350,3125,8550,3292,1,TreeLabel.BANANA
858,Musacea,banana,-2.18108443,-79.57614465,9.54927425516,9.54927425516,0.0,2016.0,P8,Nestor Macias RGB,7899.583993036392,5367.730602666653,3.6682433193737203,1.4306148945557509,8106,3264,8437,3600,1,TreeLabel.BANANA
859,Musacea,banana,-2.18120045,-79.57606586,10.504201680700001,10.504201680700001,0.0,2016.0,P8,Nestor Macias RGB,8733.420950031654,6569.774751005529,4.493911905548441,1.7526256431638922,8987,6210,9325,6500,1,TreeLabel.BANANA
860,Musacea,banana,-2.1812986,-79.57595092,12.732365673499999,12.732365673499999,0.0,2016.0,P8,Nestor Macias RGB,9949.83445219504,7586.673847361695,6.769828147704853,2.6402329776048927,11824,8356,11928,8477,1,TreeLabel.BANANA
861,Musacea,banana,-2.18106898,-79.57617579,16.2337662338,16.2337662338,0.0,2016.0,P8,Nestor Macias RGB,7570.028429747974,5207.658355712806,11.3583262202115,4.429747225882486,7005,3359,7352,3652,1,TreeLabel.BANANA
862,Variedad bifurcada,other,-2.18099871,-79.57624399999997,28.8943359254,28.8943359254,0.0,2016.0,P8,Nestor Macias RGB,6848.1599332158285,4479.614550301014,259.05183394065307,101.0302152368547,6113,1959,6309,2158,0,TreeLabel.NOT_BANANA
863,Musacea,banana,-2.18117177,-79.57616044,10.1858925388,10.1858925388,0.0,2016.0,P8,Nestor Macias RGB,7732.477944760188,6272.6309294742005,4.208809960061155,1.6414358844238504,7744,5791,8028,6120,1,TreeLabel.BANANA
864,Musacea,banana,-2.18149052,-79.57610173,17.5070028011,17.5070028011,0.0,2016.0,P8,Nestor Macias RGB,8353.807653290578,9575.092335116122,13.340201555786402,5.202678606756697,9792,11215,9940,11320,1,TreeLabel.BANANA
865,Musacea,banana,-2.18133422,-79.57615565,10.1858925388,10.1858925388,0.0,2016.0,P8,Nestor Macias RGB,7783.1706597823095,7955.720671737455,4.208809960061155,1.6414358844238504,8161,8791,8375,9019,1,TreeLabel.BANANA
866,Musacea,banana,-2.18121045,-79.57632276,14.6422205246,14.6422205246,0.0,2016.0,P8,Nestor Macias RGB,6014.640467230889,6673.381383340095,9.11725379239417,3.5557289790337263,5090,6120,5518,6480,1,TreeLabel.BANANA
867,Musacea,banana,-2.18126115,-79.57636147,17.5070028011,17.5070028011,0.0,2016.0,P8,Nestor Macias RGB,5604.97136452131,7198.6670092736385,13.340201555786402,5.202678606756697,4864,6860,5179,7132,1,TreeLabel.BANANA
868,Musacea,banana,-2.18147767,-79.57620813,14.960529666400001,14.960529666400001,0.0,2016.0,P8,Nestor Macias RGB,7227.773229956905,9441.957812566407,9.544612475360204,3.7223988653904803,7246,10983,7432,11187,1,TreeLabel.BANANA
869,Musacea,banana,-2.18140682,-79.57634148,14.960529666400001,14.960529666400001,0.0,2016.0,P8,Nestor Macias RGB,5816.5261401056105,8707.904822478964,9.544612475360204,3.7223988653904803,5011,10214,5157,10393,1,TreeLabel.BANANA
870,Musacea,banana,-2.18127416,-79.5765039,11.1408199643,11.1408199643,0.0,2016.0,P8,Nestor Macias RGB,4097.6303594592255,7333.459237939822,5.093951400241334,1.9866410460941204,1650,6834,2006,7167,1,TreeLabel.BANANA
871,Musacea,banana,-2.18136827,-79.57643173,16.5520753756,16.5520753756,0.0,2016.0,P8,Nestor Macias RGB,4861.4076559688565,8308.501254834426,11.837963175228046,4.6168056383389375,3905,8284,4194,8561,1,TreeLabel.BANANA
872,Cacao,cacao,-1.15094247,-79.57964432,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,7330.262869944493,9960.864441682968,3.419771115949197,1.333710735220187,6171,11197,6603,11659,0,TreeLabel.NOT_BANANA
873,Cacao,cacao,-1.15098491,-79.57970679,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,6652.934689572055,10409.60782940567,3.419771115949197,1.333710735220187,5818,12030,6111,12286,0,TreeLabel.NOT_BANANA
874,Cacao,cacao,-1.15089164,-79.57978164,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,5841.376913173711,9423.408588764176,3.419771115949197,1.333710735220187,3877,9540,4017,9750,0,TreeLabel.NOT_BANANA
875,Cacao,cacao,-1.1507973999999999,-79.57982469,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,5374.609214037738,8426.952960610066,3.419771115949197,1.333710735220187,2456,8587,2968,8971,0,TreeLabel.NOT_BANANA
876,Cacao,cacao,-1.15067718,-79.57989023,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,4663.994695947288,7155.795324607163,3.419771115949197,1.333710735220187,1934,5616,2437,6012,0,TreeLabel.NOT_BANANA
877,Musacea,banana,-1.15069294,-79.57991153,12.732365673499999,12.732365673499999,0.0,2018.0,P2,Leonor Aspiazu RGB,4433.050398822937,7322.435187721182,6.769828147704853,2.6402329776048927,1057,5592,1420,5957,1,TreeLabel.BANANA
878,Cacao,cacao,-1.15098,-79.57950284,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,8864.253440647304,10357.691476112204,3.419771115949197,1.333710735220187,8651,12215,9078,12782,1,TreeLabel.BANANA
879,Cacao,cacao,-1.15084528,-79.57957249,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,8109.0764315099195,8933.216707171534,3.419771115949197,1.333710735220187,7571,9847,7891,10201,0,TreeLabel.NOT_BANANA
880,Otra variedad,other,-1.15081203,-79.57962032,7.06646294882,7.06646294882,0.0,2018.0,P2,Leonor Aspiazu RGB,7590.481796238388,8581.64466094764,11.318170646418011,4.414086552103026,6411,9139,6615,9255,1,TreeLabel.BANANA
881,Cacao,cacao,-1.15069572,-79.57961248,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,7675.486645607385,7351.829782863915,3.419771115949197,1.333710735220187,7227,7070,7493,7263,0,TreeLabel.NOT_BANANA
882,Cacao,cacao,-1.15066319,-79.57966879,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,7064.947989640107,7007.870725308477,3.419771115949197,1.333710735220187,5001,6238,5653,6870,0,TreeLabel.NOT_BANANA
883,Cacao,cacao,-1.15064141,-79.57971792,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,6532.2581625918565,6777.5778180378065,3.419771115949197,1.333710735220187,3716,5581,3980,5811,0,TreeLabel.NOT_BANANA
884,Cacao,cacao,-1.15051785,-79.57972928,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,6409.0878707716565,5471.104373482849,3.419771115949197,1.333710735220187,4113,3232,4497,3490,0,TreeLabel.NOT_BANANA
885,Musacea,banana,-1.15080151,-79.57935623,13.687293099100001,13.687293099100001,0.0,2018.0,P2,Leonor Aspiazu RGB,10453.86580691092,8470.410437600814,7.897282487679796,3.0799401701951203,10315,7870,10528,8265,1,TreeLabel.BANANA
886,Guaba,fruit,-1.150807,-79.57948169,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,9093.57136957862,8528.45947620982,6.6974087843349634,2.611989425890636,8141,8303,8403,8662,1,TreeLabel.BANANA
887,Naranja,citrus,-1.15073043,-79.57946075,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,9320.612382793155,7718.839278335634,6.6974087843349634,2.611989425890636,9031,7144,9353,7418,1,TreeLabel.BANANA
888,Otra variedad,other,-1.15060407,-79.57951487,12.8278584161,12.8278584161,0.0,2018.0,P2,Leonor Aspiazu RGB,8733.818703892566,6382.759766729378,42.60167677207903,16.614653941110824,8621,5703,8803,5864,0,TreeLabel.NOT_BANANA
889,Sapote,fruit,-1.15043036,-79.57956743,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,8163.939255216489,4546.020514111651,6.6974087843349634,2.611989425890636,7110,2058,7549,2412,0,TreeLabel.NOT_BANANA
890,Musacea,banana,-1.15051071,-79.57959482,19.8306595365,19.8306595365,0.0,2018.0,P2,Leonor Aspiazu RGB,7866.96440554121,5395.608902505208,17.396000124557847,6.7844400485775616,8169,5042,8403,5308,1,TreeLabel.BANANA
891,Musacea,banana,-1.15081285,-79.57944473,15.756302520999999,15.756302520999999,0.0,2018.0,P2,Leonor Aspiazu RGB,9494.308516009583,8590.315009156577,10.658569869487124,4.156842249099978,9019,8352,9351,8631,1,TreeLabel.BANANA
892,Cacao,cacao,-1.15074242,-79.57917587,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,12409.411038333106,7845.6166868833925,3.419771115949197,1.333710735220187,14727,8527,14874,8665,0,TreeLabel.NOT_BANANA
893,Cacao,cacao,-1.1506448,-79.57930222,5.18169741408,5.18169741408,200.0,2018.0,P2,Leonor Aspiazu RGB,11039.466815710835,6813.4223063600975,3.1384960812356812,1.2240134716819158,11831,5848,12179,6140,0,TreeLabel.NOT_BANANA
894,Cacao,cacao,-1.15048038,-79.5792624,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,11471.213384297107,5074.911754776964,3.419771115949197,1.333710735220187,12963,3171,13167,3407,0,TreeLabel.NOT_BANANA
895,Cacao,cacao,-1.15045169,-79.57931994,3.3384544441400004,3.3384544441400004,70.0,2018.0,P2,Leonor Aspiazu RGB,10847.338508407343,4771.555303461897,1.3142770789014446,0.5125680607715635,11183,2675,12087,2964,0,TreeLabel.NOT_BANANA
896,Cacao,cacao,-1.15031647,-79.57938461,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,10146.156926483647,3341.793736832909,3.419771115949197,1.333710735220187,9425,898,9894,1349,0,TreeLabel.NOT_BANANA
897,Cacao,cacao,-1.15066057,-79.57903224,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,13966.712887856165,6980.167905427226,3.419771115949197,1.333710735220187,16404,5471,17020,6011,0,TreeLabel.NOT_BANANA
898,Cacao,cacao,-1.15048236,-79.57907818,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,13468.610493111171,5095.847473619325,3.419771115949197,1.333710735220187,16023,3961,16168,4083,0,TreeLabel.NOT_BANANA
899,Cacao,cacao,-1.15105668,-79.57971467,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,6567.496142110695,11168.47476947998,3.419771115949197,1.333710735220187,5301,13147,5826,13620,0,TreeLabel.NOT_BANANA
900,Guaba,fruit,-1.15096445,-79.57980542,3.9152024446099998,3.9152024446099998,0.0,2018.0,P2,Leonor Aspiazu RGB,5583.543326927086,10193.272068029906,2.8501725244669562,1.1115672845421127,2803,11202,3190,11411,0,TreeLabel.NOT_BANANA
901,Musacea,banana,-1.15091287,-79.57979933,8.40336134454,8.40336134454,0.0,2018.0,P2,Leonor Aspiazu RGB,5649.573879478014,9647.886018578636,2.793870209840724,1.0896093818378825,2793,10813,3249,11192,1,TreeLabel.BANANA
902,Cacao,cacao,-1.15082003,-79.57984167,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,5190.5043236771035,8666.233423949001,3.419771115949197,1.333710735220187,2450,9189,2703,9381,0,TreeLabel.NOT_BANANA
903,Cacao,cacao,-1.15070492,-79.5798079,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,5556.654037804813,7449.106860313485,3.419771115949197,1.333710735220187,2645,6078,3148,6401,0,TreeLabel.NOT_BANANA
904,Cacao,cacao,-1.15064141,-79.57998746,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,3609.7827706951452,6777.5778180378065,3.419771115949197,1.333710735220187,760,4737,934,4893,0,TreeLabel.NOT_BANANA
905,Musacea,banana,-1.15083886,-79.57989987,15.5971479501,15.5971479501,0.0,2018.0,P2,Leonor Aspiazu RGB,4559.4734271832895,8865.334224862347,10.430557299431069,4.067917346778117,1461,9957,2113,10449,1,TreeLabel.BANANA
906,Musacea,banana,-1.15088217,-79.57985189,6.0478736949300025,6.0478736949300025,0.0,2018.0,P2,Leonor Aspiazu RGB,5079.694430801937,9323.27664056188,1.3865483959477465,0.5407538744196211,2723,10820,3029,10989,1,TreeLabel.BANANA
907,Musacea,banana,-1.15090329,-79.57975878,19.2577030812,19.2577030812,0.0,2018.0,P2,Leonor Aspiazu RGB,6089.235440368492,9546.5909748851,16.342888236716394,6.373726412319393,4321,10552,5141,11060,1,TreeLabel.BANANA
908,Cacao,cacao,-1.15089877,-79.57963174,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,7466.660957202606,9498.79832378871,3.419771115949197,1.333710735220187,6747,10619,6894,10739,0,TreeLabel.NOT_BANANA
909,Cacao,cacao,-1.15087913,-79.57957244,0.0,5.411255411259999,0.0,2018.0,P2,Leonor Aspiazu RGB,8109.61855424093,9291.13291062188,3.419771115949197,1.333710735220187,7308,10147,7634,10565,0,TreeLabel.NOT_BANANA
910,Limon,citrus,-1.15082639,-79.57963745,0.0,6.843646549530001,0.0,2018.0,P2,Leonor Aspiazu RGB,7404.750537530636,8733.481490534836,12.449708679826061,4.855386385132165,6007,9379,6203,9573,1,TreeLabel.BANANA
